row_id,label,label_name,title_raw,title_clean,description_raw,description_clean
train_118715,1,Sports,No. 6 Stanford Advances To NCAA Championship With 3-1 Win Over &lt;b&gt;...&lt;/b&gt;,No. 6 Stanford Advances To NCAA Championship With 3-1 Win Over ...,"Senior Ogonna Nnamani leads the team with 33 kills, 21 digs and five blocks on the night. Long Beach, Calif. - Senior outside hitter Ogonna Nnamani had 33 kills, 21 digs and five blocks to lead the sixth-ranked ","Senior Ogonna Nnamani leads the team with 33 kills, 21 digs and five blocks on the night. Long Beach, Calif. - Senior outside hitter Ogonna Nnamani had 33 kills, 21 digs and five blocks to lead the sixth-ranked"
train_082682,2,Business,Dollar Plunges to Record Low Against Euro,Dollar Plunges to Record Low Against Euro,"&lt;p&gt;\&lt;/p&gt;&lt;p&gt; By John Parry&lt;/p&gt;&lt;p&gt; NEW YORK (Reuters) - The dollar dropped to record lows\against the euro on Friday, succumbing to negative sentiment\and erasing all of the U.S. currency's earlier gains following\a robust U.S. October employment report.&lt;/p&gt;","By John Parry NEW YORK (Reuters) - The dollar dropped to record lows against the euro on Friday, succumbing to negative sentiment and erasing all of the U.S. currency's earlier gains following a robust U.S. October employment report."
train_004023,3,Sci/Tech,"Nortel to Cut 3,500 Jobs to Boost Profit","Nortel to Cut 3,500 Jobs to Boost Profit","&lt;p&gt;&lt;/p&gt;&lt;p&gt; OTTAWA (Reuters) - Nortel Networks Corp. &lt;NT.TO&gt; &lt;NT.TO&gt;posted long-awaited preliminary results for the first half of2004 on Thursday, estimating first and second quarter earningsbetween nil and 1 cent per share.&lt;/p&gt;","OTTAWA (Reuters) - Nortel Networks Corp. NT.TO NT.TOposted long-awaited preliminary results for the first half of2004 on Thursday, estimating first and second quarter earningsbetween nil and 1 cent per share."
train_117318,3,Sci/Tech,Here #39;s what you will _ and won #39;t _ be able to see when searching &lt;b&gt;...&lt;/b&gt;,Here's what you will _ and won't _ be able to see when searching ...,"A few months from now, perhaps by mid-2005, Google will be adding thousands of library books from university collections to its searchable database.","A few months from now, perhaps by mid-2005, Google will be adding thousands of library books from university collections to its searchable database."
train_000889,3,Sci/Tech,On the Beastie Boys 'virus' CD,On the Beastie Boys 'virus' CD,"&lt;strong&gt;Review&lt;/strong&gt; Does not attempt world domination, but","Review Does not attempt world domination, but"
train_067519,0,World,"Fidel Castro falls after speech, breaking knee and causing &lt;b&gt;...&lt;/b&gt;","Fidel Castro falls after speech, breaking knee and causing ...","Cuban President Fidel Castro tripped on a step and tumbled to the ground after leaving the stage at a graduation ceremony, fracturing a knee and arm but quickly returning to say that he was  quot;all in one piece.","Cuban President Fidel Castro tripped on a step and tumbled to the ground after leaving the stage at a graduation ceremony, fracturing a knee and arm but quickly returning to say that he was quot;all in one piece."
train_054819,2,Business,Court Throws Out Hollinger Int'l Lawsuit,Court Throws Out Hollinger Int'l Lawsuit," NEW YORK (Reuters) - A U.S. court on Friday dealt a blow to  Hollinger International Inc.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HLR.N target=/stocks/quickinfo/fullquote""&gt;HLR.N&lt;/A&gt; efforts to recover \$1.25  billion from ex-chairman Conrad Black and others, dismissing  its racketeering lawsuit against them.","NEW YORK (Reuters) - A U.S. court on Friday dealt a blow to Hollinger International Inc.'s HLR.N efforts to recover $1.25 billion from ex-chairman Conrad Black and others, dismissing its racketeering lawsuit against them."
train_037412,2,Business,Cyberonics Gets FDA OK for Small Study,Cyberonics Gets FDA OK for Small Study," CHICAGO (Reuters) - U.S. regulators, who rejected  Cyberonics Inc.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CYBX.O target=/stocks/quickinfo/fullquote""&gt;CYBX.O&lt;/A&gt; device to treat depression in  August, cleared the therapy for use in a small study, the  company said on Thursday.","CHICAGO (Reuters) - U.S. regulators, who rejected Cyberonics Inc.'s CYBX.O device to treat depression in August, cleared the therapy for use in a small study, the company said on Thursday."
train_011362,1,Sports,Quinn relieved that goalie Ed Belfour #39;s back surgery was deemed a &lt;b&gt;...&lt;/b&gt;,Quinn relieved that goalie Ed Belfour's back surgery was deemed a ...,"TORONTO (CP) - Maple Leafs goaltender Ed Belfour is expected to make a complete recovery following back surgery Thursday, says GM John Ferguson.","TORONTO (CP) - Maple Leafs goaltender Ed Belfour is expected to make a complete recovery following back surgery Thursday, says GM John Ferguson."
train_036345,2,Business,Air Force's Roche Eyed Over Boeing Deal,Air Force's Roche Eyed Over Boeing Deal," WASHINGTON (Reuters) - White House officials have asked the  Justice Department to determine whether Air Force Secretary  James Roche engaged in possible misconduct over an initial  proposal to lease 100 Boeing Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt; refueling tankers,  sources familiar with the matter said on Wednesday.","WASHINGTON (Reuters) - White House officials have asked the Justice Department to determine whether Air Force Secretary James Roche engaged in possible misconduct over an initial proposal to lease 100 Boeing Co. BA.N refueling tankers, sources familiar with the matter said on Wednesday."
train_087919,3,Sci/Tech,Intel Readies Centrino-Style Push for Desktops,Intel Readies Centrino-Style Push for Desktops," SAN FRANCISCO (Reuters) - Intel Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=INTC.O qtype=sym infotype=info qcat=news""&gt;INTC.O&lt;/A&gt; will unveil  next year a bundle of chips designed for home entertainment  computers, and support the move with a branding campaign  modeled on the successful launch of its Centrino chips for  notebook computers, a person briefed on the matter said.","SAN FRANCISCO (Reuters) - Intel Corp. INTC.O will unveil next year a bundle of chips designed for home entertainment computers, and support the move with a branding campaign modeled on the successful launch of its Centrino chips for notebook computers, a person briefed on the matter said."
train_041282,0,World,"Thailand confirms woman has bird flu, second case in latest &lt;b&gt;...&lt;/b&gt;","Thailand confirms woman has bird flu, second case in latest ...","A woman was confirmed Monday to be suffering from avian flu, the second known human victim of the disease in Thailand since July, but officials said there is no evidence it was the result of human-to-human transmission.","A woman was confirmed Monday to be suffering from avian flu, the second known human victim of the disease in Thailand since July, but officials said there is no evidence it was the result of human-to-human transmission."
train_088878,2,Business,Stocks to Watch,Stocks to Watch," DELL INC. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DELL.O target=/stocks/quickinfo/fullquote""&gt;DELL.O&lt;/A&gt;:",DELL INC. DELL.O:
train_064047,2,Business,USAir Details Plan to Be Low-Cost Carrier,USAir Details Plan to Be Low-Cost Carrier," WASHINGTON (Reuters) - Bankrupt US Airways &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UAIRQ.OB target=/stocks/quickinfo/fullquote""&gt;UAIRQ.OB&lt;/A&gt;  detailed plans on Monday for becoming a low-cost carrier,  saying it will overhaul its flight schedule and sharply boost  aircraft turnaround times beginning in February.","WASHINGTON (Reuters) - Bankrupt US Airways UAIRQ.OB detailed plans on Monday for becoming a low-cost carrier, saying it will overhaul its flight schedule and sharply boost aircraft turnaround times beginning in February."
train_115499,3,Sci/Tech,Toshiba Leads Industry in Bringing Perpendicular Data Recording to &lt;b&gt;...&lt;/b&gt;,Toshiba Leads Industry in Bringing Perpendicular Data Recording to ...,"TOKYO --(Business Wire)-- Dec. 13, 2004 -- Perpendicular Recording Technology Achieves 1.8-Inch Drive That Holds the Industry Largest 80-Gigabytes of Information.","TOKYO --(Business Wire)-- Dec. 13, 2004 -- Perpendicular Recording Technology Achieves 1.8-Inch Drive That Holds the Industry Largest 80-Gigabytes of Information."
train_025182,2,Business,Oracle Ruling May Embolden Dealmakers,Oracle Ruling May Embolden Dealmakers," WASHINGTON (Reuters) - A federal judge may have sent a gift  to all merger-minded U.S. executives when he rejected the  government's request to block Oracle Corp.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; bid for  PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt; last week.",WASHINGTON (Reuters) - A federal judge may have sent a gift to all merger-minded U.S. executives when he rejected the government's request to block Oracle Corp.'s ORCL.O bid for PeopleSoft Inc. PSFT.O last week.
train_036615,1,Sports,Reds score five runs off John Smoltz in ninth inning to beat &lt;b&gt;...&lt;/b&gt;,Reds score five runs off John Smoltz in ninth inning to beat ...,"John Smoltz is used to closing out games for the Atlanta Braves. Blowing saves is something he #39;s not accustomed to.  quot;It #39;s a shock to your system, quot; he said.","John Smoltz is used to closing out games for the Atlanta Braves. Blowing saves is something he's not accustomed to. quot;It's a shock to your system, quot; he said."
train_024044,1,Sports,"Compete against your friends, SI experts and celebrities in this &lt;b&gt;...&lt;/b&gt;","Compete against your friends, SI experts and celebrities in this ...","The Tennessee Titans will have a kicker on hand for Saturday #39;s season opener at Miami, and it won #39;t be the NFL #39;s career scoring leader Gary Anderson.","The Tennessee Titans will have a kicker on hand for Saturday's season opener at Miami, and it won't be the NFL's career scoring leader Gary Anderson."
train_081450,1,Sports,"Lecavalier signs with Russian team, says Richards headed there &lt;b&gt;...&lt;/b&gt;","Lecavalier signs with Russian team, says Richards headed there ...",Vincent Lecavalier signed with a Russian team Thursday to play during the NHL lockout and said Tampa Bay Lightning teammate Brad Richards will be joining him.,Vincent Lecavalier signed with a Russian team Thursday to play during the NHL lockout and said Tampa Bay Lightning teammate Brad Richards will be joining him.
train_044315,0,World,Canada considers fate of suspected NKorean refugees in China &lt;b&gt;...&lt;/b&gt;,Canada considers fate of suspected NKorean refugees in China ...,"Canada is facing a diplomatic headache after a group of suspected North Koreans broke into the Canadian Embassy in the Chinese capital, Beijing, on Wednesday.","Canada is facing a diplomatic headache after a group of suspected North Koreans broke into the Canadian Embassy in the Chinese capital, Beijing, on Wednesday."
train_025906,2,Business,Campbell Soup Co. Profit Falls 20 Percent,Campbell Soup Co. Profit Falls 20 Percent," CHICAGO (Reuters) - Campbell Soup Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CPB.N target=/stocks/quickinfo/fullquote""&gt;CPB.N&lt;/A&gt;, the world's  largest soupmaker, on Monday said quarterly net profit fell 20  percent as it increased spending on marketing and took a charge  related to job cuts.","CHICAGO (Reuters) - Campbell Soup Co. CPB.N, the world's largest soupmaker, on Monday said quarterly net profit fell 20 percent as it increased spending on marketing and took a charge related to job cuts."
train_021958,2,Business,Texas Instruments Trims Revenue Estimates,Texas Instruments Trims Revenue Estimates," SAN FRANCISCO (Reuters) - Texas Instruments Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TXN.N target=/stocks/quickinfo/fullquote""&gt;TXN.N&lt;/A&gt;,  the largest maker of chips for cell phones, trimmed its  third-quarter revenue outlook on Wednesday as customers worked  off inventories of unsold chips, making it the second major  chip supplier to pare third-quarter expectations.","SAN FRANCISCO (Reuters) - Texas Instruments Inc. TXN.N, the largest maker of chips for cell phones, trimmed its third-quarter revenue outlook on Wednesday as customers worked off inventories of unsold chips, making it the second major chip supplier to pare third-quarter expectations."
