row_id_1,row_id_2,similarity,label_1,label_2,title_clean_1,title_clean_2
train_101035,train_104141,0.9375,3,3,Nintendo Operating Profit Up 39 Percent (Reuters),Nintendo Operating Profit Up 39 Percent
train_002264,train_002283,0.9688,2,2,ING to Withdraw $5 Bln from Janus Funds,ING to Withdraw $5 Bln from Janus Funds
train_112600,train_112648,0.9141,1,1,Italian team ordered to play without fans,Italian Team Ordered to Play Without Fans (AP)
train_008672,train_008692,0.9141,2,2,Wall Street Seen Climbing,Wall Street Seen Climbing (Reuters)
train_029615,train_029619,0.9062,2,2,"Before-the-Bell: OmniVision, Nortel Down (Reuters)","Before-the-Bell: OmniVision, Nortel Down"
train_008397,train_008541,0.9531,0,0,Wariner Leads U.S. Sweep in 400,Wariner Leads U.S. Sweep in 400
train_103065,train_103701,0.9141,2,2,Gasoline Pump Price Falls for 9th Week (Reuters),Gasoline Pump Price Falls for 9th Week
train_006481,train_008850,0.9688,0,0,Cheney Is a Quiet Force Behind Bush Presidency (Reuters),CORRECTED: Cheney Is a Quiet Force Behind Bush Presidency (Reuters)
train_035494,train_035739,0.9219,0,0,U.S. Frees 11 Afghan Prisoners at Karzai's Request,US Frees 11 Afghan Prisoners at Karzai's Request
train_035494,train_035500,0.9688,0,0,U.S. Frees 11 Afghan Prisoners at Karzai's Request,U.S. Frees 11 Afghan Prisoners at Karzai's Request (Reuters)
train_035960,train_035966,0.9453,0,0,Israeli Unions End Crippling General Strike (Reuters),Israeli Unions End Crippling General Strike
train_073490,train_073913,0.9453,0,0,Russia's Putin Lauds Ukraine PM in TV Appearance,Russia's Putin Lauds Ukraine PM in TV Appearance
train_006624,train_006938,0.9297,0,0,Journalist Kidnapped in Iraq Is Released (AP),U.S. Journalist Held in Iraq Is Released (AP)
train_048657,train_048662,0.9375,1,1,NFL Wrap: Barber Runs Over Packers as Giants Win (Reuters),NFL Wrap: Barber Runs Over Packers as Giants Win
train_062275,train_062285,0.9219,3,3,"Broadband Duopoly Calms Cable, Telecom Battles","Broadband Duopoly Calms Cable, Telecom Battles (Reuters)"
train_052409,train_053097,0.9141,1,1,Clemens Helps Astros Take 1-0 Series Lead Over Braves,Clemens Helps Astros Take 1-0 Series Lead Over Braves
train_062413,train_062464,0.9688,0,0,Former OAS Chief Under House Arrest in Bribe Probe,Former OAS Chief Under House Arrest in Bribe Probe
train_025845,train_026010,0.9844,0,0,Iran Plans to Resume Nuke Enrichment,Iran Plans to Resume Nuclear Enrichment
train_085917,train_086146,0.9219,3,3,Ownership of Anti-Spam Measure Queried at Talks,Ownership of Anti-Spam Measure Queried at Talks
train_074054,train_074181,0.9141,2,2,"Oil Holds at $55, Braced for Winter","Oil Holds at $55, Braced for Winter"
train_065812,train_065817,0.9297,0,0,Family of Six Found Dead in Iraqi Home Hit by U.S. (Reuters),Family of Six Found Dead in Iraqi Home Hit by U.S.
train_001446,train_001562,0.9766,1,1,Greek Athletes Shocked by Accusations,Greek Athletes Shocked by Accusations
train_005242,train_005261,0.9375,0,0,Sadr Militia Still Controls Iraq Shrine -Witnesses,Sadr Militia Still Controls Iraq Shrine - Witness
train_117259,train_117267,0.9453,1,1,"Washington Baseball at Risk, MLB May Seek Bids (Reuters)","Washington Baseball at Risk, MLB May Seek Bids"
train_109441,train_109488,0.9375,3,3,Siebel unveils SMB go-to-market strategy (InfoWorld),Siebel unveils SMB go-to-market strategy
train_061742,train_062533,0.9219,3,3,All-Girl Swedish Team Tackles Video Games (AP),All-Girl Gaming Team Takes Aim at Boys (AP)
train_071471,train_071700,0.9141,2,2,Mittal Family in $17.8 Bln Steel Deal (Reuters),Mittal Family Forges $17.8 Bln Steel Deal
train_071471,train_071472,0.9297,2,2,Mittal Family in $17.8 Bln Steel Deal (Reuters),Mittal Family in $17.8 Bln Steel Deal
train_051120,train_051293,0.9531,3,3,Microsoft Unveils New Version of MSN TV,Microsoft Unveils News Version of MSN TV
train_054327,train_054379,0.9688,2,2,"Johnson Controls Sees Revenue, Earns Up","Johnson Controls Sees Revenue, Earns Up"
train_092860,train_093033,0.9297,3,2,HP's Reports Rise in Fourth-Quarter Profit,Hewlett-Packard posts 26.5 per cent rise in fourth quarter profits
train_072876,train_074380,0.9453,3,3,New Crop of Portable Players Nips at IPod,New Crop of Portable Players Nips at IPod (AP)
train_064799,train_064814,0.9609,2,2,Constellation Brands Seeks to Buy Mondavi,Constellation Offers to Buy Mondavi
train_023372,train_023750,0.9531,0,3,Engineer Builds Robot That Walks on Water,MIT Engineer Builds Robot That Walks on Water
train_104597,train_104714,0.9766,2,2,Reeling Merck Offers Officers a Bonus Deal,Reeling Merck Offers Officers a Bonus Deal
train_117536,train_117870,0.9375,3,2,"Sprint, Nextel Detail Merger Agreement","Sprint, Nextel Detail Merger Agreement"
train_099431,train_099638,0.9297,2,2,Hartford tackles image as nation's seventh-most dangerous city,Hartford tackles image as nation's seventh-most dangerous city
train_089775,train_097097,0.9375,2,2,Wal-Mart Still Sees Nov. Sales Up 2-4 Pct,Wal-Mart Sees Nov. U.S. Sales Up 2-4 Pct
train_011492,train_011519,0.9219,2,2,Asia Stocks Near Flat on Economic Data,Asia Stocks Near Flat on Economic Data (Reuters)
train_018190,train_018332,0.9297,3,3,"Russian, US astronauts leave space station on maintenance mission","Russian, US astronauts leave ISS on maintenance mission"
train_056337,train_057113,0.9453,2,2,Update 2: Poles Line Up for Shares in Bank,Poles Line Up for Shares in Bank
train_073937,train_074275,0.9453,2,2,ATA Is Latest Airline to File For Protection,ATA Is Latest Airline to File For Protection
train_112288,train_112413,0.9297,2,2,Philip Morris Hikes Cigarette Prices (Reuters),Philip Morris Hikes Cigarette Prices
train_119072,train_119182,0.9766,3,2,EBay Expanding Into Online Rental Listings,EBay Expands Into Online Rental Listings
train_026998,train_027086,0.9062,2,2,Alcoa Plans to Declare Force Majeure,Alcoa Plans to Declare Force Majeure (Reuters)
train_026945,train_026977,1.0,2,2,Retail Sales Drop in August,Retail Sales Drop 0.3 Percent in August
train_033761,train_033799,0.9062,3,3,China cuts back 3G spending,China cuts back 3G spending
train_081882,train_081935,0.9141,0,0,Chirac Denies He Refused to See Iraq's Allawi (Reuters),Chirac Denies He Refused to See Iraq's Allawi
train_104982,train_105138,0.9219,2,2,"Dollar Wins Reprieve, Data Weighs on Yen","UK ; Dollar Wins Reprieve, Data Weighs on Yen"
train_064482,train_064491,0.9531,2,2,Oil Slips But Holds Over $53 (Reuters),Oil Slips But Holds Over $53
train_109802,train_110027,0.9531,0,0,Russia Using Soviet Tactics Over Ukraine -- Warsaw,Russia Using Soviet Tactics Over Ukraine -- Warsaw
train_105388,train_105432,0.9297,1,1,Super Bowl Advertisers Still in the Game,Super Bowl Advertisers Still in Game After Scandal
train_040326,train_040362,0.9297,1,1,Dodgers Slay Giants in Crunch Pennant Game,NL Wrap: Dodgers Slay Giants in Crunch Pennant Game
train_093741,train_093994,0.9141,0,0,Putin Says Russia Working on New Nuclear Systems,Putin Says Russia Working on New Nuclear Systems
train_058487,train_058530,0.9062,3,3,"Wi-Fi Successor Called High-Speed Hype, for Now","Wi-Fi Successor Called High-Speed Hype, for Now (Reuters)"
train_040995,train_041069,0.9844,3,3,AT Wireless unveils messaging-only handheld,AT T Wireless unveils messaging-only handheld
train_026745,train_027387,0.9844,3,0,But Where Is the Hurricane Going?,Where Is the Hurricane Going?
train_075950,train_075983,0.9688,0,0,Nigerian Protection Force Arrives in Darfur,Nigerian Protection Force Arrives in Darfur
train_092710,train_092739,0.9375,3,3,Movie Studios Start Suing Web File Swappers (Reuters),Movie Studios Start Suing Web File Swappers
train_082669,train_082760,0.9922,0,0,"Ivory Coast Bombs Rebel Zone Again, War Fears Rise","Ivory Coast Bombs Rebel Zone Again, War Fears Rise"
train_061144,train_061160,0.9141,3,3,X-Prize for world's 'Holy Grails',X-Prize for world's 'Holy Grails'
train_114899,train_115263,0.9062,0,0,Ukraine Speaker: Keep Poisoning Out of Campaign,Ukraine Speaker: Keep Poisoning Out of Campaign (Reuters)
train_046484,train_046589,0.9766,0,0,Stocks Move Higher As Oil Prices Dip,Stocks Move Higher As Oil Prices Dip
train_098155,train_108621,0.9609,3,3,AOL to Adapt WebEx Services for AIM Consumers,Update: AOL to adapt WebEx services for AIM consumers
train_061180,train_061365,0.9531,0,0,Vote Counting Begins in Afghan Election,Karzai Takes Early Lead in Afghan Count
train_070211,train_071093,0.9922,3,3,Two Back on Earth After Six Months on Space Station,Two Back on Earth After Six Months on Space Station
train_112679,train_112698,0.9062,0,0,Turkish Leader Wins EU Officials' Backing (AP),Turkish leader wins EU officials' backing
train_057269,train_057504,1.0,2,2,US Congress Sends Bush Corporate Tax Bill,Congress Sends Bush Corporate Tax Bill
train_003602,train_003609,0.9141,2,2,Oil Above $47 After New Record,Oil Above $47 After New Record (Reuters)
train_003602,train_003622,0.9688,2,2,Oil Above $47 After New Record,Oil Above $47 After New Record
train_043299,train_043314,0.9531,2,2,Nikkei Poised to Mark 9-Day Losing Streak,Nikkei Poised to Mark 9-Day Losing Streak
train_071479,train_071582,0.9609,2,2,Oil Scales New Highs,Oil Scales New High on Norway Fears
train_022731,train_022976,0.9766,0,0,Memos: Bush Suspended From Guard Flying,Memos: Bush Refused Order While in Guard
train_091975,train_092177,0.9297,3,3,"Wireless to Drive Internet Growth, Tech Leaders Say (Reuters)","Wireless to Drive Internet Growth, Tech Leaders Say"
train_070540,train_070815,0.9844,3,3,Brazil Launches First Test Rocket Since Accident,Brazil launches first rocket since accident
train_070540,train_071478,0.9297,3,3,Brazil Launches First Test Rocket Since Accident,Brazil Launches First Test Rocket Since Accident (Reuters)
train_028505,train_030084,0.9219,3,3,Mac OS X Tip of the Week: Custom Labels,Mac OS X Tip of the Week: Custom Labels
train_062732,train_062752,0.9453,1,0,"BoSox, Astros Play for Crucial Game 4 Wins (AP)","BoSox, Astros Play for Crucial Game 4 Wins"
train_052016,train_052022,1.0,2,2,Regulator Says Fannie Mae Flouted Rules,Regulator Says Fannie Mae Deliberately Flouted Rules
train_076088,train_076197,0.9609,2,2,CNNfn Network to Close by Mid-December,CNNfn Network to Close by Mid-December
train_076088,train_076181,0.9219,2,2,CNNfn Network to Close by Mid-December,CNNfn Network to Close by Mid-December
train_001014,train_001177,0.9688,0,0,Thorpedo Sinks Phelps' Shot at Record,Thorpedo Sinks Phelps' Shot at Spitz Mark
train_109279,train_109291,0.9297,3,3,Experts Push for More U.S. Computer Security Efforts (Reuters),Experts Push for More U.S. Computer Security Efforts
train_057018,train_057113,0.9609,2,2,Poles Line Up to Buy Shares in Bank,Poles Line Up for Shares in Bank
train_034978,train_035686,0.9297,2,3,"PeopleSoft Defies Oracle Bid, Pursues IBM","PeopleSoft Defies Oracle Bid, Pursues IBM"
train_035964,train_035995,0.9219,2,2,Tobacco Companies Deny Conspiracy to Push Smoking,Tobacco Cos. Deny Smoking Conspiracy
train_085793,train_085816,0.9297,3,3,Worm Breaks Speed Record from Discovery to Life,Worm Breaks Speed Record from Discovery to Life
train_004874,train_005035,0.9531,0,0,Twenty-Five Hurt as Azores Plane Avoids Collision (Reuters),Twenty-Five Hurt as Azores Plane Avoids Collision
train_071534,train_072901,0.9609,3,3,PalmOne updates the Treo smart phone,PalmOne updates the Treo smartphone
train_026595,train_026608,0.9219,2,2,Oil Eyes $44 as Hurricane Nears Gulf,Oil Eyes $44 as Hurricane Nears Gulf
train_017365,train_017484,0.9062,1,0,Red Sox Take Control of AL Wild-Card Race (AP),Red Sox Take Control of AL Wild-Card Race
train_043770,train_043773,0.9922,0,0,Neiman Marcus Selling Zeppelin for $10M,Neimen Marcus Selling Zeppelin for $10M
train_047333,train_047335,0.9453,1,1,NL Wrap: Rueter Sharp as Giants Stay in Division (Reuters),NL Wrap: Rueter Sharp as Giants Stay in Division
train_047333,train_047528,0.9062,1,1,NL Wrap: Rueter Sharp as Giants Stay in Division (Reuters),NL Wrap: Rueter Sharp as Giants Stay in Race
train_080185,train_080307,0.9609,3,3,Climax Peeks at Next-Gen Consoles,Climax Peeks at Next-Gen Consoles
train_059522,train_059681,0.9141,2,2,McDonald's Quarterly Earnings Rise,"McDonald's Earnings Rise, Stock Up"
train_087272,train_087349,0.9297,0,0,Spanish PM Having Trouble Congratulating Bush,Spanish PM Having Trouble Congratulating Bush
train_094307,train_094370,0.9219,2,2,Burst.com says Microsoft destroyed evidence,Burst.com Claims Microsoft Destroyed Evidence
train_067581,train_067833,0.9141,2,2,Oil Near Peaks on Winter Supply Worries,Oil Near Peaks on Winter Supply Worries
train_029331,train_109244,0.9609,3,3,Oracle readies major app server upgrade,Oracle readies major app server upgrade
train_086697,train_087318,0.9062,2,2,"Oil Fades to $47, Awaits U.S. Stock Data","Oil fades to $47, awaits US stock data"
train_036072,train_036381,0.9609,3,3,Ex-Computer Associates CEO Kumar Indicted (AP),Ex-Computer Associates CEO Kumar Indicted (AP)
train_063199,train_063278,0.9609,2,2,Japanese Bonds Fall as US Sales Figures Cool Export Concern,Japanese Bonds Drop as US Sales Figures Cool Export Concern
train_098900,train_099217,0.9453,3,3,Apple Stock Jumps to 4-Year High on IPod (AP),Apple Stock Jumps to 4-Year High on IPod
train_098418,train_098445,0.9297,2,3,Firefox helping to make Web better for all,Firefox helping to make Web better for all
train_014388,train_014608,0.9219,2,2,UBS to Buy Schwab Units - WSJ (Reuters),UBS Reportedly to Buy Schwab Units
train_110864,train_110872,0.9141,0,0,US Special Forces Punished for Iraq Prisoner Abuse (Reuters),US Special Forces Punished for Iraq Prisoner Abuse
train_082395,train_082493,0.9375,2,2,Oil at 5-Week Low as Supply Fears Ease,Oil at 5-Week Low as Supply Fears Ease
train_062601,train_062788,0.9062,3,3,A New Crew Arrives at the Space Station,A new crew arrives at the space station
train_001849,train_001875,0.9375,2,2,"Stocks End Higher, Lifted by Data","Stocks End Higher, Lifted by Data"
train_113173,train_113308,1.0,1,1,Raptors' Carter Placed on Injured List (Reuters),Carter Placed on Injured List (Reuters)
train_112194,train_112223,0.9219,0,2,Wall St. Expected to Open Slightly Lower (Reuters),Wall St. Expected to Open Slightly Lower
train_001603,train_001604,0.9062,2,2,Hurricane Charley Tears Into Outback (Reuters),Hurricane Charley Tears Into Outback
train_038078,train_038124,0.9453,2,2,Cadbury Says Annual Results to Be at Low End of Range (Update3),Cadbury Says Annual Results to Be at Low End of Range (Update4)
train_017076,train_017506,0.9219,0,0,Palestinian Prisoners End Hunger Strike,Palestinian Prisoners End Hunger Strike
train_060262,train_060263,0.9766,3,3,Photo 5 of 5: Gadgets galore in old Tokyo,Photo 2 of 5: Gadgets galore in old Tokyo
train_039085,train_039153,0.9375,0,0,U.S. Airstrike Targets Militants in Falluja,U.S. Airstrike Targets Militants in Falluja
train_042470,train_042553,0.9531,2,2,Consumer Confidence Falls Again,Consumer Confidence Falls Again in Sept.
train_041408,train_042285,0.9531,3,3,Anti-Spam Effort Killed Amid Patent Row,Anti-Spam Effort Killed Amid Patent Row
train_109921,train_109944,0.9531,2,2,Falling Oil Hits Europe; Dollar Bounces (Reuters),Falling Oil Hits Europe; Dollar Bounces
train_028054,train_028104,0.9688,2,2,"OPEC wrestles over output increase as hurricane, Iraq attacks lift ...","OPEC wrestles over output increase as hurricane, Iraq attacks lift prices"
train_076704,train_076705,0.9297,2,2,"Oil Extends $5 Rout, Uneasy Over China (Reuters)","Oil Extends $5 Rout, Uneasy Over China"
train_053120,train_053197,0.9453,3,3,Star-Power Surge for Satellite Radio,Star-Power Surge for Satellite Radio (washingtonpost.com)
train_066861,train_066863,0.9453,1,1,Record-Breaking Red Sox Clinch World Series Berth,Record-Breaking Red Sox Clinch World Series Berth (Reuters)
train_105925,train_106317,0.9453,1,1,"College Basketball: Georgia Tech, UConn Win","College Basketball: Georgia Tech, UConn Win"
train_098439,train_098618,0.9453,2,2,Trump's Casinos File for Bankruptcy,Trump's Casinos File for Bankruptcy
train_060706,train_060895,0.9531,1,1,Yankees Will Start El Duque in Game 4,Yankees Will Start El Duque in Game Four
train_100073,train_100076,0.9922,3,3,CA officially taps Swainson for CEO job delays CA World,"CA officially taps Swainson for CEO job, delays CA World"
train_068841,train_069128,0.9609,2,2,Falconbridge Profit Rises Eightfold on Nickel Prices (Update1),Falconbridge Profit Rises Eightfold on Nickel Prices (Update3)
train_005000,train_005024,0.9453,2,2,Cyberonics' Shares Jumps on Stock Buy,Update 1: Cyberonics' Shares Jump on Stock Buy
train_008621,train_008637,0.9453,3,2,US tops league of e-mail spammers,US tops league of spammers
train_088238,train_088312,0.9375,3,3,Wireless Carriers Ink International Roaming Deal,Wireless Carriers Ink International Roaming Deal
train_022712,train_022758,0.9609,2,2,Developer Wins Victory in WTC Case,Developer Wins Victory in WTC Case (Reuters)
train_063866,train_064632,0.9688,0,3,Iceman discoverer missing,Iceman discoverer missing in snow
train_021364,train_021564,0.9219,3,3,Smart Phone Market Growing More Crowded (AP),Smart Phone Market Growing More Crowded
